06971605-n Punjabi 0.94
06941115-n Papuan 0.94
06974846-n Pahlavi 0.94
06989473-n Phoenician 0.94
06973334-n Pali 0.94
06944720-n Polish 0.94
06975132-n Pashto 0.94
06975132-n Pushto 0.94
06966310-n Portuguese 0.94
06917083-n Quechua 0.94
06968174-n Romansh 0.94
06968343-n Romanian 0.94
06963951-n Romance 0.94
06969822-n Romany 0.94
06944348-n Russian 0.94
06993573-n Kinyarwanda 0.94
06969129-n Sanskrit 0.94
06964600-n Sardinian 0.94
06950209-n Scots 0.94
06969705-n Sindhi 0.94
06916409-n Seneca 0.94
06960180-n Selkup 0.94
06906028-n Sango 0.94
06960948-n Old 0.94
06945095-n Serbo-Croatian 0.94
06935223-n Shan 0.94
06971741-n Sinhala 0.94
06920129-n Siouan 0.94
06930934-n Sino-Tibetan 0.94
06944820-n Slovak 0.94
06943771-n Slavic 0.94
06995135-n Shona 0.94
06991004-n Somali 0.94
06998631-n Songhai 0.94
06942252-n Albanian 0.94
06996755-n Serer 0.94
06997697-n Nilo-Saharan 0.94
06939542-n Sundanese 0.94
06954925-n Swedish 0.94
06995792-n Swahili 0.94
06980315-n Tamil 0.94
06980721-n Telugu 0.94
06974390-n Tajik 0.94
06936149-n Thai 0.94
06926889-n Turkmen 0.94
06940001-n Tagalog 0.94
06913025-n Tlingit 0.94
06995664-n Tswana 0.94
06938190-n Tongan 0.94
06926798-n Turkish 0.94
06925644-n Tsimshian 0.94
06927228-n Tatar 0.94
06926212-n Altaic 0.94
06938294-n Tahitian 0.94
06956794-n Udmurt 0.94
06927486-n Uighur 0.94
06927486-n Uyghur 0.94
06989769-n Ugaritic 0.94
06944623-n Ukrainian 0.94
06995439-n Umbundu 0.94
06969916-n Urdu 0.94
06927363-n Uzbek 0.94
06937229-n Vietnamese 0.94
06898129-n Volapük 0.94
06966070-n Walloon 0.94
06914423-n Wakashan 0.94
06996894-n Wolof 0.94
06994700-n Xhosa 0.94
06951067-n Yiddish 0.94
06997368-n Yoruba 0.94
06930427-n Cantonese 0.94
06936379-n Zhuang 0.94
06919122-n Zapotec 0.94
06929742-n Chinese 0.94
06994792-n Zulu 0.94
06352117-n Armenian 0.94
06352301-n Avestan 0.94
06352618-n Brahmi 0.94
06362792-n Braille 0.94
06499796-n Cyrillic 0.94
06352782-n Devanagari 0.94
06361934-n Linear 0.94
06362059-n Linear 0.94
06500639-n Visible 0.94
06808720-n Mathematical 0.94
09189411-n Africa 0.94
09372504-n North 0.94
09440400-n South 0.94
08835875-n Oceania 0.94
08735705-n Central 0.94
09195615-n Americas 0.94
09044862-n Americas 0.94
08709038-n Caribbean 0.94
08836630-n Melanesia 0.94
08841667-n Polynesia 0.94
09207288-n Asia 0.94
09275473-n Europe 0.94
08760393-n Northern 0.94
08757569-n Czechoslovakia 0.94
09022831-n Latin 0.94
08887013-n Channel 0.94
09023118-n Andorra 0.94
09044190-n United 0.94
08703454-n Afghanistan 0.94
08709704-n Antigua 0.94
08708742-n Anguilla 0.94
08704822-n Albania 0.94
09017526-n Armenia 0.94
08748499-n Netherlands 0.94
08707917-n Angola 0.94
09198106-n Antarctica 0.94
08711974-n Argentina 0.94
08991878-n American 0.94
08845555-n Austria 0.94
09211266-n Australia 0.94
08831004-n Australia 0.94
08748794-n Aruba 0.94
09018162-n Azerbaijan 0.94
08817630-n Bosnia 0.94
08755436-n Barbados 0.94
08755214-n Barbados 0.94
08848731-n Bangladesh 0.94
08849753-n Belgium 0.94
08896440-n Burkina 0.94
08714132-n Bulgaria 0.94
08848094-n Bahrain 0.94
08848421-n Bahrain 0.94
08716219-n Burundi 0.94
08759420-n Benin 0.94
08710678-n Bermuda 0.94
08896092-n Brunei 0.94
08852843-n Bolivia 0.94
08853741-n Brazil 0.94
08847268-n Bahamas 0.94
08852209-n Bhutan 0.94
08711143-n Bouvet 0.94
08852389-n Botswana 0.94
09011151-n Belarus 0.94
08737521-n Belize 0.94
08820121-n Canada 0.94
08718577-n Central 0.94
09031653-n Switzerland 0.94
08736517-n Côte 0.94
08736517-n Ivory 0.94
08720481-n Chile 0.94
08717209-n Cameroon 0.94
08730550-n China 0.94
08723006-n China 0.94
08732116-n Colombia 0.94
08736107-n Costa 0.94
08816236-n Serbia 0.94
08750151-n Cuba 0.94
08750334-n Cuba 0.94
08717915-n Cape 0.94
08756735-n Cyprus 0.94
08756884-n Cyprus 0.94
08757264-n Czech 0.94
08768647-n East 0.94
08766988-n Germany 0.94
08762823-n Djibouti 0.94
08762495-n Djibouti 0.94
08761244-n Denmark 0.94
08763193-n Dominica 0.94
08763010-n Dominica 0.94
08752021-n Dominican 0.94
08705397-n Algeria 0.94
08776687-n Ecuador 0.94
09012297-n Estonia 0.94
08896831-n Egypt 0.94
08897065-n Egypt 0.94
08970833-n Western 0.94
08777544-n Eritrea 0.94
09023321-n Spain 0.94
08778061-n Ethiopia 0.94
08779504-n Finland 0.94
08779149-n Fiji 0.94
08718391-n Falkland 0.94
08718391-n Falkland 0.94
08837048-n Micronesia 0.94
08836886-n Micronesia 0.94
08952856-n Faroe 0.94
08952628-n Faroe 0.94
08929922-n France 0.94
08945529-n Gabon 0.94
08860123-n United 0.94
08946909-n Grenada 0.94
09076421-n Georgia 0.94
09018848-n Georgia 0.94
09075842-n Georgia 0.94
08946187-n Ghana 0.94
08819397-n Greenland 0.94
08945821-n Gambia 0.94
08947319-n Guinea 0.94
08751126-n Guadeloupe 0.94
08763500-n Equatorial 0.94
08782319-n Greece 0.94
08780881-n Greece 0.94
08737041-n Guatemala 0.94
08838319-n Guam 0.94
08947772-n Guinea-Bissau 0.94
08948346-n Guyana 0.94
08731148-n Hong 0.94
08731148-n Hong 0.94
08737716-n Honduras 0.94
08815858-n Croatia 0.94
08751494-n Haiti 0.94
08751317-n Haiti 0.94
08952190-n Hungary 0.94
09024972-n Canary 0.94
08907606-n Indonesia 0.94
08888676-n Ireland 0.94
08859173-n Ireland 0.94
08792548-n Israel 0.94
08792295-n Israel 0.94
08887716-n Isle 0.94
08900535-n India 0.94
08913434-n Iraq 0.94
08910668-n Iran 0.94
08953324-n Iceland 0.94
08953151-n Iceland 0.94
08801678-n Italy 0.94
09112282-n Jersey 0.94
08753933-n Jamaica 0.94
08753729-n Jamaica 0.94
08927186-n Jordan 0.94
08920381-n Japan 0.94
08921850-n Japan 0.94
08928193-n Kenya 0.94
09020440-n Kyrgyzstan 0.94
08716738-n Cambodia 0.94
08840749-n Kiribati 0.94
08733897-n Comoros 0.94
08987423-n Saint 0.94
08955082-n North 0.94
08955626-n South 0.94
08929555-n Kuwait 0.94
08929243-n Kuwait 0.94
08709399-n Cayman 0.94
09019726-n Kazakhstan 0.94
08956760-n Laos 0.94
08957381-n Lebanon 0.94
08988453-n Saint 0.94
08988609-n Saint 0.94
08960548-n Liechtenstein 0.94
08719100-n Sri 0.94
08959254-n Liberia 0.94
08958830-n Lesotho 0.94
09013830-n Lithuania 0.94
08960987-n Luxembourg 0.94
08961402-n Luxembourg 0.94
09013074-n Latvia 0.94
08959683-n Libya 0.94
08969291-n Morocco 0.94
08967868-n Monaco 0.94
09014586-n Moldova 0.94
08817235-n Montenegro 0.94
08749650-n Saint 0.94
08962187-n Madagascar 0.94
08961970-n Madagascar 0.94
08839092-n Marshall 0.94
08838887-n Marshall 0.94
08915372-n Macedonia 0.94
08961630-n Macedonia 0.94
08915372-n Macedonia 0.94
08961630-n Macedonia 0.94
08965598-n Mali 0.94
08715390-n Myanmar 0.94
08968879-n Mongolia 0.94
08968677-n Mongolia 0.94
08731423-n Macau 0.94
08731423-n Macau 0.94
08837864-n Northern 0.94
08943242-n Martinique 0.94
08966820-n Mauritania 0.94
08711300-n Montserrat 0.94
08966408-n Malta 0.94
08966239-n Malta 0.94
08967329-n Mauritius 0.94
08967484-n Mauritius 0.94
08965055-n Maldives 0.94
08965251-n Maldives 0.94
08962610-n Malawi 0.94
08740875-n Mexico 0.94
08963369-n Malaysia 0.94
08971025-n Mozambique 0.94
08699654-n Namibia 0.94
08844108-n New 0.94
08973330-n Niger 0.94
08835188-n Norfolk 0.94
08973776-n Nigeria 0.94
08738820-n Nicaragua 0.94
08949093-n Netherlands 0.94
08764107-n Norway 0.94
08906374-n Nepal 0.94
08841483-n Nauru 0.94
08841209-n Nauru 0.94
08971914-n New 0.94
08972521-n New 0.94
08975106-n Oman 0.94
08739206-n Panama 0.94
08979054-n Peru 0.94
08989697-n French 0.94
08844557-n Papua 0.94
08981244-n Philippines 0.94
08980300-n Philippines 0.94
08975902-n Pakistan 0.94
08982587-n Poland 0.94
08752814-n Puerto 0.94
08752974-n Puerto 0.94
08984788-n Portugal 0.94
08977948-n Palau 0.94
08978161-n Palau 0.94
08978343-n Paraguay 0.94
08739829-n Panama 0.94
08986905-n Qatar 0.94
08986691-n Qatar 0.94
08813978-n Romania 0.94
08816969-n Serbia 0.94
09003284-n Russia 0.94
09006413-n Russia 0.94
09002814-n Russia 0.94
09007723-n Russia 0.94
08815046-n Rwanda 0.94
08993288-n Saudi 0.94
08997976-n Solomon 0.94
08998233-n Solomon 0.94
08996284-n Seychelles 0.94
08996483-n Seychelles 0.94
09029242-n Sudan 0.94
09029457-n Sudan 0.94
08765890-n Sweden 0.94
08997487-n Singapore 0.94
08997310-n Singapore 0.94
08997801-n Singapore 0.94
08818444-n Slovenia 0.94
08759013-n Slovakia 0.94
08996871-n Sierra 0.94
08992181-n San 0.94
08992508-n San 0.94
08995862-n Senegal 0.94
08998560-n Somalia 0.94
09030752-n Suriname 0.94
09003284-n Union 0.94
08738272-n El 0.94
09033333-n Syria 0.94
09031233-n Swaziland 0.94
08720037-n Chad 0.94
08759986-n Togo 0.94
09036452-n Thailand 0.94
09020961-n Tajikistan 0.94
08776435-n Timor-Leste 0.94
08776435-n East 0.94
09021503-n Turkmenistan 0.94
09037394-n Tunisia 0.94
09037133-n Tonga 0.94
09039411-n Turkey 0.94
08756202-n Trinidad 0.94
08840374-n Tuvalu 0.94
08840200-n Tuvalu 0.94
08730550-n Taiwan 0.94
08730354-n Taiwan 0.94
09034550-n Tanzania 0.94
09014979-n Ukraine 0.94
09043052-n Uganda 0.94
09044862-n United 0.94
09160295-n Uruguay 0.94
09022265-n Uzbekistan 0.94
09161452-n Vatican 0.94
08989031-n Saint 0.94
09163584-n North 0.94
09161803-n Venezuela 0.94
08754814-n British 0.94
08755003-n U.S. 0.94
09163192-n Vietnam 0.94
09160775-n Vanuatu 0.94
08838556-n Wake 0.94
08991182-n Samoa 0.94
08991491-n Samoa 0.94
09164561-n Yemen 0.94
08999482-n South 0.94
09165613-n Zambia 0.94
09167101-n Zimbabwe 0.94
08632096-n Unknown 0.94
15210045-n Jan 0.94
15210486-n Feb 0.94
15210870-n Mar 0.94
15211189-n Apr 0.94
15211484-n May 0.94
15211806-n Jun 0.94
15212167-n Jul 0.94
15212455-n Aug 0.94
15212739-n Sep 0.94
15213115-n Oct 0.94
15213406-n Nov 0.94
15213774-n Dec 0.94
15210045-n January 0.94
15210486-n February 0.94
15210870-n March 0.94
15211189-n April 0.94
15211484-n May 0.94
15211806-n June 0.94
15212167-n July 0.94
15212455-n August 0.94
15212739-n September 0.94
15213115-n October 0.94
15213406-n November 0.94
15213774-n December 0.94
15163797-n Sun 0.94
15163979-n Mon 0.94
15164105-n Tue 0.94
15164233-n Wed 0.94
15164354-n Thu 0.94
15164463-n Fri 0.94
15164570-n Sat 0.94
15163797-n Sunday 0.94
15163979-n Monday 0.94
15164105-n Tuesday 0.94
15164233-n Wednesday 0.94
15164354-n Thursday 0.94
15164463-n Friday 0.94
15164570-n Saturday 0.94
00130518-s AM 0.94
00130518-s a.m. 0.94
15165490-n noon 0.94
00130701-s PM 0.94
00130701-s p.m. 0.94
15217308-n Muh. 0.94
15217443-n Saf. 0.94
15217563-n Rab. 0.94
15217674-n Rab. 0.94
15217787-n Jum. 0.94
15217911-n Jum. 0.94
15218037-n Raj. 0.94
15218149-n Sha. 0.94
15218272-n Ram. 0.94
15218551-n Shaw. 0.94
15218663-n Dhuʻl-Q. 0.94
15218798-n Dhuʻl-H. 0.94
15217308-n Muharram 0.94
15217443-n Safar 0.94
15217563-n Rabiʻ 0.94
15217674-n Rabiʻ 0.94
15217787-n Jumada 0.94
15217911-n Jumada 0.94
15218037-n Rajab 0.94
15218149-n Shaʻban 0.94
15218272-n Ramadan 0.94
15218551-n Shawwal 0.94
15218663-n Dhuʻl-Qiʻdah 0.94
15218798-n Dhuʻl-Hijjah 0.94
